"64","340"
"64","266"
"64","224"
"64","91"
"65","615"
"65","353"
"65","458"
"65","306"
"65","536"
"65","222"
"65","328"
"65","101"
"66","200"
"66","607"
"66","645"
"66","731"
"66","206"
"66","82"
"66","417"
"66","339"
"66","439"
"66","175"
"66","127"
"66","362"
"66","700"
"66","233"
"66","209"
"67","746"
"67","569"
"67","239"
"67","527"
"67","713"
"67","412"
"67","574"
"68","353"
"68","607"
"68","603"
"68","107"
"68","237"
"68","665"
"68","154"
"68","417"
"68","281"
"68","131"
"68","32"
"69","407"
"69","231"
"69","501"
"69","353"
"69","458"
"69","454"
"69","569"
"69","501"
"69","417"
"69","714"
"69","694"
"69","190"
"69","32"
"69","201"
"69","382"
"70","551"
"70","569"
"70","168"
"70","417"
"70","475"
"70","714"
"71","551"
"71","569"
"71","168"
"71","475"
"71","323"
"72","458"
"72","603"
"72","107"
"72","474"
"72","663"
"72","501"
"72","665"
"72","154"
"72","417"
"72","281"
"72","131"
"72","232"
"73","200"
"73","671"
"73","488"
"73","417"
"73","216"
"73","270"
"73","235"
"73","453"
"73","65"
"73","203"
"74","316"
"74","607"
"74","750"
"74","731"
"74","530"
"74","417"
"74","727"
"74","619"
"74","31"
"74","336"
"75","200"
"75","217"
"75","569"
"75","417"
"75","265"
"75","262"
"75","507"
"76","629"
"76","115"
"76","569"
"76","417"
"76","475"
"76","527"
"76","93"
"76","160"
"77","231"
"77","46"
"77","569"
"77","756"
"77","119"
"77","417"
"77","439"
"77","160"
"77","471"
"78","117"
"78","429"
"78","677"
"78","5"
"78","275"
"78","499"
"78","417"
"78","61"
"78","318"
"79","629"
"79","501"
"79","214"
"79","417"
"79","507"
"79","527"
"79","4"
"79","617"
"79","425"
"80","316"
"80","734"
"80","607"
"80","747"
"80","417"
"80","378"
"80","102"
"80","587"
"80","712"
"80","357"
"80","186"
"80","561"
"80","531"
"80","279"
"80","363"
"81","458"
"81","687"
"81","444"
"81","245"
"81","625"
"82","615"
"82","680"
"82","438"
"82","383"
"82","120"
"83","353"
"83","22"
"83","569"
"83","417"
"83","475"
"83","507"
"83","166"
"84","407"
"84","249"
"84","486"
"84","499"
"84","417"
"84","198"
"84","612"
"84","520"
"84","507"
"84","160"
"84","294"
"84","654"
"85","629"
"85","615"
"85","607"
"85","26"
"85","110"
"85","377"
"85","417"
"85","549"
"85","12"
"85","557"
"85","44"
"85","423"
"86","458"
"87","316"
"87","571"
"87","610"
"87","588"
"87","160"
"87","278"
"88","525"
"88","448"
"88","366"
"88","687"
"88","501"
"88","417"
"88","676"
"88","504"
"88","411"
"88","527"
"89","200"
"89","417"
"89","298"
"89","339"
"89","480"
"89","350"
"89","255"
"89","390"
"90","476"
"90","356"
"90","416"
"90","123"
"90","569"
"90","159"
"90","476"
"90","417"
"90","223"
"90","399"
"90","191"
"90","132"
"90","39"
"90","622"
"90","589"
"91","525"
"91","592"
"91","569"
"91","579"
"91","261"
"91","417"
"91","85"
"91","507"
"91","402"
"91","129"
"92","200"
"92","749"
"92","98"
"92","51"
"92","419"
"92","284"
"92","254"
"92","439"
"92","325"
"92","52"
"92","574"
"92","601"
"93","421"
"93","393"
"93","417"
"93","327"
"93","230"
"93","160"
"93","529"
"93","65"
"94","525"
"94","594"
"94","569"
"94","600"
"94","417"
"94","552"
"94","396"
"94","409"
"94","65"
"95","135"
"95","607"
"95","524"
"95","641"
"95","569"
"95","658"
"95","135"
"95","417"
"95","176"
"95","540"
"95","605"
"95","66"
"96","407"
"96","675"
"96","417"
"96","57"
"96","744"
"96","160"
"96","459"
"97","407"
"97","249"
"97","569"
"97","675"
"97","499"
"97","417"
"97","606"
"98","615"
"98","615"
"98","135"
"98","417"
"98","383"
"98","109"
"98","174"
"98","326"
"99","458"
"99","534"
"99","208"
"99","278"
"100","458"
"101","525"
"101","607"
"101","415"
"101","417"
"101","507"
"101","392"
"101","408"
"101","156"
"101","646"
"102","551"
"102","569"
"102","168"
"102","664"
"102","36"
"102","541"
"103","525"
"103","100"
"103","153"
"103","569"
"103","709"
"103","417"
"103","325"
"103","472"
"103","431"
"103","130"
"104","629"
"104","615"
"104","276"
"104","739"
"104","151"
"104","141"
"104","475"
"104","667"
"104","16"
"104","303"
"104","535"
"104","32"
"104","423"
"104","617"
"104","446"
"104","354"
"105","200"
"105","615"
"105","1"
"105","372"
"105","265"
"105","507"
"105","62"
"106","736"
"106","501"
"106","45"
"106","569"
"106","417"
"106","185"
"106","29"
"107","421"
"107","568"
"107","507"
"107","394"
"107","578"
"107","105"
"107","623"
"107","401"
"108","551"
"108","467"
"108","569"
"108","168"
"108","417"
"108","727"
"108","183"
"109","312"
"109","607"
"109","519"
"109","735"
"109","417"
"109","563"
"109","238"
"109","113"
"109","199"
"110","525"
"110","269"
"110","515"
"110","417"
"110","710"
"110","359"
"110","674"
"110","478"
"110","470"
"111","525"
"111","450"
"111","464"
"111","371"
"111","278"
"111","268"
"112","551"
"112","229"
"112","569"
"112","168"
"112","417"
"112","13"
"112","360"
"113","476"
"113","142"
"113","754"
"113","585"
"113","476"
"113","417"
"113","387"
"113","93"
"113","472"
"113","177"
"113","42"
"114","407"
"114","231"
"114","353"
"114","458"
"114","668"
"114","398"
"114","475"
"114","755"
"114","632"
"114","439"
"114","251"
"114","678"
"114","68"
"115","458"
"116","231"
"116","607"
"116","370"
"116","417"
"116","639"
"116","389"
"116","509"
"117","135"
"117","141"
"117","135"
"117","417"
"117","103"
"117","497"
"117","702"
"118","353"
"118","757"
"118","649"
"118","508"
"118","238"
"119","180"
"119","458"
"119","475"
"119","546"
"119","357"
"119","662"
"119","368"
"120","117"
"120","607"
"120","429"
"120","437"
"120","487"
"120","417"
"120","324"
"120","72"
"120","61"
"120","89"
"120","185"
"121","734"
"121","607"
"121","499"
"121","417"
"121","711"
"121","20"
"121","378"
"121","145"
"122","746"
"122","569"
"122","475"
"122","713"
"122","65"
"123","200"
"123","184"
"123","526"
"123","414"
"123","80"
"123","265"
"123","41"
"123","77"
"123","18"
"123","47"
"123","636"
"124","316"
"124","458"
"124","681"
"124","348"
"124","160"
"124","472"
"124","278"
"125","615"
"125","476"
"125","276"
"125","725"
"125","556"
"125","455"
"125","476"
"125","417"
"125","276"
"125","13"
"125","220"
"126","615"
"126","736"
"126","276"
"126","417"
"126","637"
"126","745"
"126","122"
"127","407"
"127","458"
"127","249"
"127","287"
"127","475"
"127","113"
"127","628"
"127","84"
"128","746"
"128","499"
"128","661"
"128","299"
"128","713"
"128","189"
"128","574"
"129","615"
"129","231"
"129","276"
"129","615"
"129","136"
"129","364"
"129","417"
"129","686"
"129","611"
"129","32"
"129","125"
"130","276"
"130","640"
